ID;Nama Makanan;Kategori;Jumlah Sajian;Per Sajian;Energi;Energi dari lemak;Energi dari lemak jenuh;Karbohidrat total;Karbohidrat lain;Protein;Lemak total;Lemak jenuh;Lemak tidak jenuh ganda;Lemak tidak jenuh tunggal;Lemak trans;Kolesterol;Serat pangan;Serat pangan larut;Serat pangan tidak larut;Gula;Gula alkohol;Air;Abu;Vitamin A;B0Karoten;Vitamin B1;Vitamin B2;Vitamin B3;Vitamin B5;Vitamin B6;Vitamin B12;Folat;Biotin;Kolin;Vitamin C;Vitamin D;Vitamin E;Vitamin K;Kalsium;Fosfor;Magnesium;Natrium;Kalium;Besi;Seng;Tembaga;Mangan;Iodium;Selenium;Fluor;Kromium;L0Karnitin;Myo0Inositol;Asam linoleat;Asam a0linolenat
1955;A &W root beer;A & W Restaurant;1;570 ml;290 kkal;0;0;78 g;0;0 g;0 g;0;0;0;0;0;0 g;0;0;75 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
1960;A &W Beef burger;A&W;1;127 g;342 kkal;0;0;39 g;0;13 g;16 g;0;0;0;0;0;1 g;0;0;8 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
1957;A &W Burger cheeseburger;A&W;1;144 g;398 kkal;0;0;39 g;0;15 g;21 g;0;0;0;0;0;1 g;0;0;9 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
1956;A &W burger mozza;A&W;1;266 g;550 kkal;0;0;43 g;0;25 g;33 g;0;0;0;0;0;2 g;0;0;12 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
1959;A &W Jumbo chicken sandwich;A&W;1;213 g;550 kkal;0;0;52 g;0;30 g;25 g;0;0;0;0;0;5 g;0;0;6 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
1958;A &W Root beer float;A&W;1;570 ml;350 kkal;0;0;77 g;0;2 g;5 g;0;0;0;0;0;0 g;0;0;64 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
2220;Susu Ensure;Abbot Indonesia;1;230 ml;230 kkal;0;0;31 g;0;9 g;7 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
2252;Es krim Aice Blueberry Yoghurt;Aice group holdings Pte. Ltd;1;65 ml;90 kkal;0;0;15 g;0;1 g;2.50 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
995;Abon haruwan;Alami;1;100 g;513 kkal;0;0;21.30 g;0;23.70 g;37 g;0;0;0;0;0;0 g;0;0;0;0;11.60 g;6.40 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;25 mg;25 mg;0;61 mg;15 mg;0.50 mg;0.20 mg;0 mcg;0;0;0;0;0;0;0;0;0
996;Abon ikan;Alami;1;100 g;435 kkal;0;0;36.10 g;0;27.20 g;20.20 g;0;0;0;0;0;0 g;0;0;0;0;6.40 g;10.10 g;0 mcg;0 mcg;0 mg;0.80 mg;24.30 mg;0;0;0;0;0;0;0 mg;0;0;0;0 mg;0 mg;0;0 mg;0 mg;0 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
1183;air putih / air mineral / air minum;Alami;1;100 g;0 kkal;0;0;0 g;0;0 g;0 g;0;0;0;0;0;0 g;0;0;0;0;100 g;0 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;0 mg;0 mg;0;0 mg;0 mg;0 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
383;Akar tonjong, segar;Alami;1;100 g;45 kkal;0;0;10.80 g;0;1.10 g;0.40 g;0;0;0;0;0;1.20 g;0;0;0;0;86.70 g;1 g;0 mcg;83 mcg;0.02 mg;0.03 mg;1.90 mg;0;0;0;0;0;0;2 mg;0;0;0;72 mg;125 mg;0;96 mg;1147.10 mg;1.30 mg;0.20 mg;20 mcg;0;0;0;0;0;0;0;0;0
384;Ale, toge, tauge, kecambah, segar;Alami;1;100 g;37 kkal;0;0;3.80 g;0;4.40 g;0.50 g;0;0;0;0;0;1.70 g;0;0;0;0;90.60 g;0.70 g;0 mcg;0 mcg;0.02 mg;0.09 mg;0.60 mg;0;0;0;0;0;0;46 mg;0;0;0;50 mg;248 mg;0;2 mg;105 mg;2 mg;0.40 mg;160 mcg;0;0;0;0;0;0;0;0;0
1195;Almond, kacang Almond;Alami;1;100 g;613 kkal;0;0;16.13 g;0;19.30 g;54.84 g;0;0;0;0;0;9.70 g;0;0;0;0;0;0;0 mcg;0;0;0;0;0;0;0;0;0;0;0 mg;0;0;0;258 mg;0;0;710 mg;0;3.48 mg;0;0;0;0;0;0;0;0;0;0;0
610;Alpukat, segar;Alami;1;100 g;85 kkal;0;0;7.70 g;0;0.90 g;6.50 g;0;0;0;0;0;0 g;0;0;0;0;84.30 g;0.60 g;0 mcg;189 mcg;0.05 mg;0.08 mg;1 mg;0;0;0;0;0;0;13 mg;0;0;0;10 mg;20 mg;0;2 mg;278 mg;0.90 mg;0.40 mg;200 mcg;0;0;0;0;0;0;0;0;0
47;Amparan, tatak;Alami;1;100 g;191 kkal;0;0;34 g;0;1.30 g;5.50 g;0;0;0;0;0;0 g;0;0;0;0;58.40 g;0.80 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;0 mg;0 mg;0;0 mg;0 mg;0 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
311;Ampas kacang hijau;Alami;1;100 g;96 kkal;0;0;19.10 g;0;3.70 g;0.60 g;0;0;0;0;0;2.70 g;0;0;0;0;70.60 g;0.60 g;0 mcg;0 mcg;0.05 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;133 mg;150 mg;0;0 mg;0 mg;1.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
314;Ampas tahu kering;Alami;1;100 g;414 kkal;0;0;41.30 g;0;26.60 g;18.30 g;0;0;0;0;0;0 g;0;0;0;0;9 g;5.80 g;0 mcg;24 mcg;0.20 mg;0.10 mg;0.50 mg;0;0;0;0;0;0;0 mg;0;0;0;19 mg;29 mg;0;45 mg;1055.70 mg;4 mg;2.80 mg;990 mcg;0;0;0;0;0;0;0;0;0
313;Ampas tahu kukus;Alami;1;100 g;75 kkal;0;0;10.70 g;0;4.10 g;2.10 g;0;0;0;0;0;5.10 g;0;0;0;0;82.50 g;0.60 g;0 mcg;0 mcg;0.07 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;203 mg;60 mg;0;0 mg;0 mg;1.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
312;Ampas tahu mentah;Alami;1;100 g;67 kkal;0;0;8.10 g;0;5 g;2.10 g;0;0;0;0;0;4.10 g;0;0;0;0;84.10 g;0.60 g;0 mcg;0 mcg;0.06 mg;0.02 mg;0.10 mg;0;0;0;0;0;0;0 mg;0;0;0;460 mg;88 mg;0;8 mg;184.50 mg;1 mg;0.50 mg;170 mcg;0;0;0;0;0;0;0;0;0
737;Anak sapi, daging, gemuk,segar;Alami;1;100 g;184 kkal;0;0;0 g;0;18.80 g;14 g;0;0;0;0;0;0 g;0;0;0;0;62 g;5.20 g;12 mcg;37 mcg;0.13 mg;0.17 mg;7 mg;0;0;0;0;0;0;0 mg;0;0;0;10 mg;200 mg;0;118 mg;490.10 mg;2.20 mg;3.30 mg;170 mcg;0;0;0;0;0;0;0;0;0
738;Anak sapi, daging, kurus,segar;Alami;1;100 g;174 kkal;0;0;0 g;0;19.60 g;10 g;0;0;0;0;0;0 g;0;0;0;0;69 g;1.40 g;6 mcg;30 mcg;0.08 mg;0.14 mg;5.70 mg;0;0;0;0;0;0;0 mg;0;0;0;11 mg;201 mg;0;96 mg;399.80 mg;2.90 mg;2.70 mg;140 mcg;0;0;0;0;0;0;0;0;0
739;Anak sapi, daging,sedang,segar;Alami;1;100 g;190 kkal;0;0;0 g;0;19.10 g;12 g;0;0;0;0;0;0 g;0;0;0;0;68 g;0.90 g;12 mcg;83 mcg;0.14 mg;0.15 mg;5.90 mg;0;0;0;0;0;0;0 mg;0;0;0;11 mg;193 mg;0;99 mg;412.70 mg;2.90 mg;2.80 mg;140 mcg;0;0;0;0;0;0;0;0;0
385;Andaliman, segar;Alami;1;100 g;99 kkal;0;0;18 g;0;4.60 g;1 g;0;0;0;0;0;8.50 g;0;0;0;0;74.20 g;2.20 g;0 mcg;0 mcg;3 mg;0 mg;0 mg;0;0;0;0;0;0;15 mg;0;0;0;383 mg;107 mg;0;0 mg;0 mg;2.90 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
386;Andewi, segar;Alami;1;100 g;226 kkal;0;0;5.30 g;0;1.60 g;0.20 g;0;0;0;0;0;4.10 g;0;0;0;0;91.80 g;1.10 g;0 mcg;1717 mcg;0.14 mg;0.09 mg;0.50 mg;0;0;0;0;0;0;10 mg;0;0;0;33 mg;66 mg;0;29 mg;414.60 mg;1 mg;1 mg;130 mcg;0;0;0;0;0;0;0;0;0
611;Anggur hutan, segar;Alami;1;100 g;30 kkal;0;0;6.80 g;0;0.50 g;0.20 g;0;0;0;0;0;1.20 g;0;0;0;0;92.30 g;0.20 g;0 mcg;0 mcg;0.01 mg;0 mg;0 mg;0;0;0;0;0;0;3 mg;0;0;0;39 mg;12 mg;0;0 mg;0 mg;1.10 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
740;Angsa,daging,segar;Alami;1;100 g;349 kkal;0;0;0 g;0;16.40 g;31.50 g;0;0;0;0;0;0 g;0;0;0;0;51.10 g;1 g;273 mcg;0 mcg;0.10 mg;0.24 mg;7.11 mg;0;0;0;0;0;0;0 mg;0;0;0;15 mg;188 mg;0;71 mg;299.20 mg;1.80 mg;1.70 mg;260 mcg;0;0;0;0;0;0;0;0;0
571;Anyang, sayur;Alami;1;100 g;126 kkal;0;0;10.30 g;0;3.40 g;7.90 g;0;0;0;0;0;5.40 g;0;0;0;0;76.90 g;1.50 g;0 mcg;3263 mcg;0.20 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;180 mg;1 mg;0;290 mg;181 mg;2.90 mg;1.20 mg;300 mcg;0;0;0;0;0;0;0;0;0
48;Apang kukus, kue;Alami;1;100 g;202 kkal;0;0;46.70 g;0;3 g;0.30 g;0;0;0;0;0;0 g;0;0;0;0;49.50 g;0.50 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;0 mg;0 mg;0;0 mg;0 mg;0 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
612;Apel malang, segar;Alami;1;100 g;57 kkal;0;0;12.80 g;0;0.50 g;0.40 g;0;0;0;0;0;0.80 g;0;0;0;0;85.90 g;0.30 g;0 mcg;26 mcg;0.05 mg;0.03 mg;0.10 mg;0;0;0;0;0;0;5 mg;0;0;0;9 mg;18 mg;0;3.60 mg;175.40 mg;0.60 mg;0 mg;110200 mcg;0;0;0;0;0;0;0;0;0
613;Apel, segar;Alami;1;100 g;58 kkal;0;0;14.90 g;0;0.30 g;0.40 g;0;0;0;0;0;2.60 g;0;0;0;0;84.10 g;0.30 g;0 mcg;30 mcg;0.04 mg;0.03 mg;0.10 mg;0;0;0;0;0;0;5 mg;0;0;0;6 mg;10 mg;0;2 mg;130 mg;0.30 mg;0.30 mg;124200 mcg;0;0;0;0;0;0;0;0;0
49;Apem, kue;Alami;1;100 g;148 kkal;0;0;33.90 g;0;2 g;0.50 g;0;0;0;0;0;0 g;0;0;0;0;63.10 g;0.50 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;0 mg;0 mg;0;0 mg;0 mg;0 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
1347;Apricot;Alami;1;100 g;241 kkal;0;0;62.64 g;0;3.39 g;0.51 g;0;0;0;0;0;7.30 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;Arbai, segar;Alami;1;100 g;37 kkal;0;0;8.30 g;0;0.80 g;0.50 g;0;0;0;0;0;0 g;0;0;0;0;89.90 g;0.50 g;0 mcg;2 mcg;0.03 mg;0 mg;0.10 mg;0;0;0;0;0;0;60 mg;0;0;0;28 mg;27 mg;0;1.95 mg;43 mg;0.80 mg;18.90 mg;63500 mcg;0;0;0;0;0;0;0;0;0
572;Ares,sayur;Alami;1;100 g;113 kkal;0;0;11.20 g;0;0.90 g;7.20 g;0;0;0;0;0;4.70 g;0;0;0;0;77.70 g;3 g;0 mcg;6 mcg;0.10 mg;0 mg;0.50 mg;0;0;0;0;0;0;0 mg;0;0;0;63 mg;5 mg;0;1413 mg;1030 mg;1.50 mg;3.80 mg;700 mcg;0;0;0;0;0;0;0;0;0
136;Arrowroot, segar;Alami;1;100 g;102 kkal;0;0;24.10 g;0;1 g;0.20 g;0;0;0;0;0;1.70 g;0;0;0;0;73.50 g;1.20 g;0 mcg;15 mcg;0.06 mg;0.10 mg;2.20 mg;0;0;0;0;0;0;2 mg;0;0;0;28 mg;35 mg;0;36 mg;626.60 mg;1.70 mg;0.80 mg;200 mcg;0;0;0;0;0;0;0;0;0
573;Arwan sirsir;Alami;1;100 g;277 kkal;0;0;10.70 g;0;2.40 g;25 g;0;0;0;0;0;4.60 g;0;0;0;0;59 g;2.90 g;0 mcg;1578 mcg;0.10 mg;0.20 mg;0 mg;0;0;0;0;0;0;11 mg;0;0;0;120 mg;40 mg;0;240 mg;320 mg;2.40 mg;0.90 mg;200 mcg;0;0;0;0;0;0;0;0;0
1109;Asam arang coklat, segar;Alami;1;100 g;130 kkal;0;0;30.90 g;0;0.50 g;1.10 g;0;0;0;0;0;1.50 g;0;0;0;0;66.10 g;1.40 g;0 mcg;745 mcg;0.01 mg;0.20 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;79 mg;113 mg;0;13 mg;0 mg;4.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
1110;Asam arang merah, segar;Alami;1;100 g;99 kkal;0;0;20.30 g;0;0.80 g;1.60 g;0;0;0;0;0;2.80 g;0;0;0;0;75.90 g;1.40 g;0 mcg;529 mcg;0.01 mg;0.34 mg;1.60 mg;0;0;0;0;0;0;0 mg;0;0;0;69 mg;300 mg;0;2 mg;96 mg;4.60 mg;0.10 mg;0 mcg;0;0;0;0;0;0;0;0;0
1111;Asam kandis kering;Alami;1;100 g;261 kkal;0;0;63.30 g;0;0.90 g;1.60 g;0;0;0;0;0;5 g;0;0;0;0;32.20 g;2 g;0 mcg;0 mcg;0 mg;0 mg;0.40 mg;0;0;0;0;0;0;0 mg;0;0;0;192 mg;657 mg;0;26 mg;341 mg;4.40 mg;0.30 mg;400 mcg;0;0;0;0;0;0;0;0;0
1112;Asam kandis segar;Alami;1;100 g;75 kkal;0;0;16.10 g;0;0.20 g;1.10 g;0;0;0;0;0;3.40 g;0;0;0;0;81.50 g;1.10 g;0 mcg;41 mcg;0.01 mg;0 mg;0.10 mg;0;0;0;0;0;0;0 mg;0;0;0;63 mg;139 mg;0;93 mg;93 mg;2.50 mg;0.10 mg;100 mcg;0;0;0;0;0;0;0;0;0
1113;Asam masak pohon, segar;Alami;1;100 g;267 kkal;0;0;62.50 g;0;2.80 g;0.60 g;0;0;0;0;0;1.20 g;0;0;0;0;31.40 g;2.70 g;0 mcg;9 mcg;0.34 mg;0.04 mg;0.70 mg;0;0;0;0;0;0;2 mg;0;0;0;74 mg;113 mg;0;9 mg;139 mg;0.60 mg;0.10 mg;90 mcg;0;0;0;0;0;0;0;0;0
1114;Asam payak, segar;Alami;1;100 g;135 kkal;0;0;32.10 g;0;0.80 g;0.40 g;0;0;0;0;0;10 g;0;0;0;0;65.10 g;1.60 g;0 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;60 mg;39 mg;0;0 mg;0 mg;5.70 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
570;Asinan bogor,sayuran;Alami;1;100 g;98 kkal;0;0;14.80 g;0;3.90 g;2.60 g;0;0;0;0;0;0.50 g;0;0;0;0;78 g;0.70 g;10 mcg;0 mcg;0.28 mg;0 mg;0 mg;0;0;0;0;0;0;5 mg;0;0;0;314 mg;17 mg;0;483 mg;0 mg;1.20 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
2012;asparagus;Alami;1;100 g;20 kkal;0;0;3.88 g;0;2.20 g;0.12 g;0;0;0;0;0;2.10 g;0;0;0;0;93.22 g;0.58 g;0 mcg;449 mcg;0.14 mg;0.14 mg;0.98 mg;0;0;0;0;0;0;5.60 mg;0;0;0;24 mg;52 mg;0;2 mg;0;2.14 mg;0.54 mg;0;0;0;0;0;0;0;0;0;0
2064;Ayam bakar;Alami;1;100 g;226 kkal;0;0;0.10 g;0;23 g;15 g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255 mg;0;0;335 mg;0;0;0;0;0;0;0;0;0;0;0;0;0
791;Ayam goreng church texas, dada;Alami;1;100 g;338 kkal;0;0;0.40 g;0;35.20 g;20.60 g;0;0;0;0;0;0 g;0;0;0;0;42.20 g;1.50 g;16 mcg;0 mcg;0.52 mg;0.16 mg;12.10 mg;0;0;0;0;0;0;0 mg;0;0;0;79 mg;221 mg;0;800 mg;369.50 mg;5.60 mg;1.10 mg;160 mcg;0;0;0;0;0;0;0;0;0
792;Ayam goreng church texas, paha;Alami;1;100 g;287 kkal;0;0;1.70 g;0;31 g;15.70 g;0;0;0;0;0;0 g;0;0;0;0;50.30 g;1.30 g;22 mcg;0 mcg;0.66 mg;0.20 mg;5.30 mg;0;0;0;0;0;0;0 mg;0;0;0;99 mg;176 mg;0;723 mg;257 mg;4.10 mg;1.50 mg;170 mcg;0;0;0;0;0;0;0;0;0
793;Ayam goreng church texas, sayap;Alami;1;100 g;295 kkal;0;0;1.50 g;0;34 g;16 g;0;0;0;0;0;0 g;0;0;0;0;47.20 g;1.30 g;13 mcg;0 mcg;0.44 mg;0.13 mg;6.20 mg;0;0;0;0;0;0;0 mg;0;0;0;81 mg;179 mg;0;771 mg;237.20 mg;3 mg;1.20 mg;160 mcg;0;0;0;0;0;0;0;0;0
794;Ayam goreng kalasan, paha;Alami;1;100 g;275 kkal;0;0;1.30 g;0;37.40 g;12.20 g;0;0;0;0;0;0 g;0;0;0;0;46.20 g;2.90 g;10 mcg;0 mcg;0.10 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;116 mg;237 mg;0;176 mg;321.90 mg;5.80 mg;1.50 mg;160 mcg;0;0;0;0;0;0;0;0;0
795;Ayam goreng kentucky, dada;Alami;1;100 g;298 kkal;0;0;0.10 g;0;34.20 g;16.80 g;0;0;0;0;0;0 g;0;0;0;0;46.50 g;2.50 g;36 mcg;0 mcg;0.19 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;90 mg;284 mg;0;741 mg;432 mg;5.50 mg;1 mg;70 mcg;0;0;0;0;0;0;0;0;0
796;Ayam goreng kentucky, paha;Alami;1;100 g;286 kkal;0;0;1.10 g;0;32.10 g;16.10 g;0;0;0;0;0;0 g;0;0;0;0;48.70 g;2 g;31 mcg;0 mcg;0.50 mg;0.21 mg;5.50 mg;0;0;0;0;0;0;0 mg;0;0;0;89 mg;248 mg;0;746 mg;265.20 mg;6.90 mg;2.30 mg;90 mcg;0;0;0;0;0;0;0;0;0
797;Ayam goreng kentucky, sayap;Alami;1;100 g;297 kkal;0;0;1.60 g;0;35.90 g;15.20 g;0;0;0;0;0;0 g;0;0;0;0;44.70 g;2.60 g;22 mcg;0 mcg;0.73 mg;0.14 mg;6.50 mg;0;0;0;0;0;0;0 mg;0;0;0;103 mg;227 mg;0;807 mg;248.40 mg;4.40 mg;1.40 mg;60 mcg;0;0;0;0;0;0;0;0;0
798;Ayam goreng mbok berek, dada;Alami;1;100 g;295 kkal;0;0;1 g;0;39.20 g;13.60 g;0;0;0;0;0;0 g;0;0;0;0;43.40 g;2.80 g;8 mcg;0 mcg;0.19 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;114 mg;278 mg;0;0 mg;0 mg;5.40 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
799;Ayam goreng pasundan, dada;Alami;1;100 g;246 kkal;0;0;0.70 g;0;37.90 g;9 g;0;0;0;0;0;0 g;0;0;0;0;50.10 g;2.30 g;6 mcg;0 mcg;0.16 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;90 mg;260 mg;0;0 mg;0 mg;7.50 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
800;Ayam goreng pasundan, paha;Alami;1;100 g;245 kkal;0;0;0.30 g;0;33.10 g;11.40 g;0;0;0;0;0;0 g;0;0;0;0;52.80 g;2.50 g;8 mcg;0 mcg;0.37 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;90 mg;283 mg;0;0 mg;0 mg;7.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
801;Ayam goreng poineer, dada;Alami;1;100 g;295 kkal;0;0;0.60 g;0;37.40 g;14.70 g;0;0;0;0;0;0 g;0;0;0;0;44.50 g;2.70 g;16 mcg;0 mcg;0.10 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;108 mg;236 mg;0;0 mg;0 mg;6.80 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
802;Ayam goreng sukabumi, dada;Alami;1;100 g;244 kkal;0;0;1 g;0;36.70 g;9.20 g;0;0;0;0;0;0 g;0;0;0;0;49.80 g;3.40 g;20 mcg;0 mcg;0.66 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;81 mg;154 mg;0;0 mg;0 mg;6.10 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
803;Ayam goreng sukabumi, paha;Alami;1;100 g;283 kkal;0;0;0.50 g;0;35.70 g;14.30 g;0;0;0;0;0;0 g;0;0;0;0;46 g;3.60 g;11 mcg;0 mcg;0.36 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;68 mg;106 mg;0;0 mg;0 mg;5.40 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
804;Ayam taliwang, masakan;Alami;1;100 g;264 kkal;0;0;2.70 g;0;18.20 g;20.10 g;0;0;0;0;0;0 g;0;0;0;0;57.50 g;1.50 g;1067 mcg;0 mcg;0 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;94 mg;164 mg;0;507 mg;408 mg;2 mg;13.20 mg;400 mcg;0;0;0;0;0;0;0;0;0
771;Ayam, ampela, goreng;Alami;1;100 g;270 kkal;0;0;9.90 g;0;32.30 g;11.20 g;0;0;0;0;0;0 g;0;0;0;0;4.80 g;1.80 g;56 mcg;0 mcg;0.21 mg;0 mg;4.72 mg;0;0;0;0;0;0;0 mg;0;0;0;129 mg;314 mg;0;980 mg;0 mg;4.90 mg;3.30 mg;120 mcg;0;0;0;0;0;0;0;0;0
2050;Ayam, daging, segar (Chicken, meat, fresh);Alami;1;100 g;298 kkal;0;0;0 g;0;18.20 g;25 g;0;0;0;0;0;0 g;0;0;0;0;55.90 g;0.90 g;245 mcg;0 mcg;0.08 mg;0.14 mg;10.40 mg;0;0;0;0;0;0;0 mg;0;0;0;14 mg;200 mg;0;109 mg;385.90 mg;1.50 mg;0.60 mg;110 mcg;0;0;0;0;0;0;0;0;0
742;Ayam, dideh/darah, segar;Alami;1;100 g;75 kkal;0;0;0.70 g;0;13.80 g;1.90 g;0;0;0;0;0;0 g;0;0;0;0;82 g;1.60 g;15 mcg;0 mcg;0.02 mg;0 mg;0.60 mg;0;0;0;0;0;0;0 mg;0;0;0;15 mg;9 mg;0;337 mg;234 mg;1.30 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
772;Ayam, usus, goreng;Alami;1;100 g;473 kkal;0;0;13.90 g;0;45.20 g;26.30 g;0;0;0;0;0;0 g;0;0;0;0;4.60 g;10.10 g;6 mcg;0 mcg;0.57 mg;0 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;1407 mg;458 mg;0;0 mg;0 mg;8.40 mg;0 mg;0 mcg;0;0;0;0;0;0;0;0;0
743;Ayam,hati,segar;Alami;1;100 g;261 kkal;0;0;1.60 g;0;27.40 g;16.10 g;0;0;0;0;0;0 g;0;0;0;0;53.40 g;1.50 g;4957 mcg;169 mcg;0.64 mg;4.38 mg;4.11 mg;0;0;0;0;0;0;0 mg;0;0;0;118 mg;373 mg;0;1068 mg;22.90 mg;15.80 mg;0 mg;840 mcg;0;0;0;0;0;0;0;0;0
805;Babi hutan masak rica;Alami;1;100 g;491 kkal;0;0;0.20 g;0;24.60 g;16.30 g;0;0;0;0;0;0 g;0;0;0;0;56.20 g;2.70 g;2193 mcg;0 mcg;0.61 mg;0.47 mg;0 mg;0;0;0;0;0;0;0 mg;0;0;0;18 mg;144 mg;0;1415 mg;327 mg;1.20 mg;2.60 mg;200 mcg;0;0;0;0;0;0;0;0;0
744;Babi, daging, gemuk, segar;Alami;1;100 g;453 kkal;0;0;0 g;0;11.90 g;45 g;0;0;0;0;0;0 g;0;0;0;0;42 g;1.10 g;0 mcg;0 mcg;0.58 mg;0.59 mg;5.90 mg;0;0;0;0;0;0;0 mg;0;0;0;7 mg;117 mg;0;112 mg;819.30 mg;1.80 mg;0.40 mg;220 mcg;0;0;0;0;0;0;0;0;0
745;Babi, daging, kurus, segar;Alami;1;100 g;371 kkal;0;0;0 g;0;14.10 g;35 g;0;0;0;0;0;0 g;0;0;0;0;50 g;0.90 g;0 mcg;0 mcg;0.67 mg;0.33 mg;5.40 mg;0;0;0;0;0;0;0 mg;0;0;0;8 mg;151 mg;0;97 mg;706.30 mg;2.10 mg;0.40 mg;190 mcg;0;0;0;0;0;0;0;0;0
746;Babi, ginjal, segar;Alami;1;100 g;110 kkal;0;0;0.80 g;0;16.30 g;4.60 g;0;0;0;0;0;0 g;0;0;0;0;77.10 g;1.20 g;39 mcg;10 mcg;0.58 mg;1.59 mg;9.10 mg;0;0;0;0;0;0;13 mg;0;0;0;11 mg;246 mg;0;139 mg;390 mg;8 mg;3.20 mg;710 mcg;0;0;0;0;0;0;0;0;0
747;Babi, hati, segar;Alami;1;100 g;129 kkal;0;0;1.70 g;0;19.70 g;4.80 g;0;0;0;0;0;0 g;0;0;0;0;72.30 g;1.50 g;4303 mcg;6 mcg;0.40 mg;1.16 mg;5.70 mg;0;0;0;0;0;0;23 mg;0;0;0;10 mg;362 mg;0;110 mg;447 mg;18 mg;0.10 mg;580 mcg;0;0;0;0;0;0;0;0;0
